Year,Species,Age,SampleSize
2011,AnimalSquirrel,15,3
2011,AnimalRaven,15,4
2011,AnimalRaptor,15,5
2011,AnimalKangaroo,15,5
2011,AnimalLemur,15,3
2011,AnimalMonkey,15,5
2011,AnimalHyena,15,6
2011,AnimalBat,15,2
2011,AnimalOther-feline,39,1
2011,AnimalRiver-otter,40,1
2011,AnimalRaccoon,41,2
2011,AnimalGerman-shepherd,22,2
2011,AnimalBat,50,1
2011,AnimalOthercanine,22,7
2011,AnimalOther-feline,29,2
2011,AnimalSkunk,34,1
2011,AnimalSquirrel,36,1
2011,AnimalKangaroo,36,2
2011,AnimalRed-fox,42,1
2011,AnimalRed-fox,41,1
2011,AnimalLeopard,42,2
2011,AnimalHyena,42,1
2011,AnimalRaccoon,54,1
2011,AnimalGriffin,29,1
2011,AnimalTiger,29,1
2011,AnimalOthercanine,26,3
2011,AnimalOther-bird,43,2
2011,AnimalOther-fox,32,2
2011,AnimalGrizzlybear,41,2
2011,AnimalArctic-fox,14,4
2011,AnimalRabbit,35,4
2011,AnimalRiver-otter,34,1
2011,AnimalOther-dog,46,1
2011,AnimalOther,46,4
2011,AnimalOther-dog,43,2
2011,AnimalOtherungulate,45,1
2011,AnimalOther,45,2
2011,AnimalGrey-fox,27,1
2011,AnimalOther-feline,27,4
2011,AnimalKangaroo,30,1
2011,AnimalRaptor,34,2
2011,AnimalHorse,29,1
2011,AnimalRabbit,24,8
2011,AnimalLeopard,35,1
2011,AnimalDeer,35,1
2011,AnimalOther-fox,43,2
2011,AnimalLeopard,30,2
2011,AnimalOther-feline,30,2
2011,AnimalJackal,23,3
2011,AnimalCollie,17,3
2011,AnimalCheetah,17,4
2011,AnimalRabbit,27,3
2011,AnimalDomestic-cat,51,1
2011,AnimalSkunk,51,1
2011,AnimalSea-otter,51,1
2011,AnimalRedpanda,51,1
2011,AnimalOtherungulate,51,1
2011,AnimalRaptor,51,1
2011,AnimalOther-bird,51,1
2011,AnimalKangaroo,51,1
2011,AnimalGriffin,51,1
2011,AnimalRiver-otter,29,3
2011,AnimalSea-otter,45,1
2011,AnimalWeasel,38,1
2011,AnimalGerman-shepherd,24,2
2011,AnimalHusky,43,3
2011,AnimalRabbit,30,4
2011,AnimalDinosaur,22,6
2011,AnimalOther-reptile,22,3
2011,AnimalLion,33,2
2011,AnimalRaptor,19,2
2011,AnimalOthermarsupial,19,2
2011,AnimalTiger,36,1
2011,AnimalLion,39,1
2011,AnimalCheetah,39,1
2011,AnimalOthercanine,30,1
2011,AnimalRabbit,29,3
2011,AnimalHusky,28,1
2011,AnimalPanther,16,4
2011,AnimalLizard,16,6
2011,AnimalOther-reptile,16,2
2011,AnimalWeasel,16,4
2011,AnimalDomestic-cat,35,1
2011,AnimalSkunk,28,1
2011,AnimalRaven,31,1
2011,AnimalDeer,34,1
2011,AnimalOther-fox,42,2
2011,AnimalCoyote,42,1
2011,AnimalCheetah,42,1
2011,AnimalOthermusteloid,42,1
2011,AnimalDeer,47,1
2011,AnimalCoyote,25,3
2011,AnimalOther-bear,32,1
2011,AnimalDinosaur,24,2
2011,AnimalPolarbear,27,1
2011,AnimalSkunk,35,1
2011,AnimalOther-fox,26,3
2011,AnimalRed-fox,31,4
2011,AnimalLeopard,31,2
2011,AnimalOther-mustelid,31,1
2011,AnimalRabbit,31,4
2011,AnimalRabbit,26,7
2011,AnimalWolf,47,3
2011,AnimalGrey-fox,39,1
2011,AnimalKangaroo,28,3
2011,AnimalHyena,28,2
2011,AnimalDeer,30,1
2011,AnimalCougar,38,1
2011,AnimalHorse,27,3
2011,AnimalWolf,12,5
2011,AnimalHyena,36,1
2011,AnimalMonkey,36,1
2011,AnimalDinosaur,28,2
2011,AnimalOtherungulate,37,1
2011,AnimalRaven,37,1
2011,AnimalRabbit,37,1
2011,AnimalLion,37,1
2011,AnimalCoyote,30,1
2011,AnimalBrown-bear,25,1
2011,AnimalGrizzlybear,25,3
2011,AnimalHorse,42,1
2011,AnimalHyena,40,1
2011,AnimalOther-feline,38,3
2011,AnimalSquirrel,38,1
2011,AnimalOtherungulate,46,2
2011,AnimalOther-bear,31,2
2011,AnimalGrizzlybear,50,1
2011,AnimalDomestic-cat,37,1
2011,AnimalHorse,37,1
2011,AnimalOthercanine,31,1
2011,AnimalDomestic-cat,32,2
2011,AnimalMouse,32,2
2011,AnimalSquirrel,28,1
2011,AnimalLizard,26,1
2011,AnimalDinosaur,26,2
2011,AnimalOther-reptile,26,2
2011,AnimalGriffin,26,2
2011,AnimalLion,36,1
2011,AnimalGerman-shepherd,26,5
2011,AnimalOther-mustelid,29,1
2011,AnimalDragon,44,1
2011,AnimalBrown-bear,22,3
2011,AnimalOthermarsupial,22,1
2011,AnimalOther-mustelid,42,1
2011,AnimalOther-mustelid,18,2
2011,AnimalRaptor,30,1
2011,AnimalRabbit,17,6
2011,AnimalGriffin,20,3
2011,AnimalWolf,46,1
2011,AnimalOther-dog,40,1
2011,AnimalOther-feline,43,2
2011,AnimalJackal,22,5
2011,AnimalRed-fox,13,11
2011,AnimalRaven,24,1
2011,AnimalWeasel,22,1
2011,AnimalWolf,43,3
2011,AnimalLion,43,2
2011,AnimalCougar,43,2
2011,AnimalDomestic-cat,43,3
2011,AnimalHorse,43,2
2011,AnimalRaptor,43,1
2011,AnimalGerman-shepherd,27,2
2011,AnimalOther-dog,14,3
2011,AnimalRaccoon,36,3
2011,AnimalWeasel,21,3
2011,AnimalHusky,,4
2011,AnimalKitsune,26,5
2011,AnimalKitsune,28,3
2011,AnimalLemur,19,2
2011,AnimalOthermarsupial,20,4
2011,AnimalPandabear,32,1
2011,AnimalTiger,31,2
2011,AnimalDeer,17,8
2011,AnimalRiver-otter,42,1
2011,AnimalSea-otter,42,1
2011,AnimalMouse,42,1
2011,AnimalRat,42,1
2011,AnimalBat,42,1
2011,AnimalLion,49,1
2011,AnimalHyena,23,4
2011,AnimalOther-fox,40,1
2011,AnimalHorse,40,1
2011,AnimalLizard,25,4
2011,AnimalLion,48,1
2011,AnimalDomestic-cat,48,1
2011,AnimalRed-fox,37,1
2011,AnimalRed-fox,,9
2011,AnimalGrizzlybear,23,4
2011,AnimalOtherungulate,19,6
2011,AnimalRat,25,3
2011,AnimalKoala,19,1
2011,AnimalOther-feline,16,13
2011,AnimalRiver-otter,54,1
2011,AnimalJackal,21,6
2011,AnimalLeopard,29,1
2011,AnimalOther-mustelid,19,2
2011,AnimalOther-mustelid,28,2
2011,AnimalDragon,,10
2011,AnimalBat,20,4
2011,AnimalLeopard,48,1
2011,AnimalPanther,40,1
2011,AnimalDragon,40,1
2011,AnimalOther-bird,26,3
2011,AnimalKangaroo,26,2
2011,AnimalOthercanine,51,1
2011,AnimalOther-mustelid,14,1
2011,AnimalSquirrel,29,1
2011,AnimalRat,30,1
2011,AnimalRiver-otter,17,4
2011,AnimalSea-otter,17,3
2011,AnimalRiver-otter,28,2
2011,AnimalLeopard,17,4
2011,AnimalTiger,17,12
2011,AnimalBat,19,7
2011,AnimalSkunk,19,1
2011,AnimalOther-feline,17,13
2011,AnimalKitsune,17,12
2011,AnimalGrey-fox,,2
2011,AnimalRed-fox,48,1
2011,AnimalOther-mustelid,24,2
2011,AnimalLion,21,10
2011,AnimalSea-otter,38,1
2011,AnimalRaptor,,1
2011,AnimalArctic-fox,,4
2011,AnimalLemur,,1
2011,AnimalLizard,14,2
2011,AnimalHusky,13,5
2011,AnimalPanther,29,2
2011,AnimalOther-primate,29,1
2011,AnimalLeopard,19,3
2011,AnimalDinosaur,25,3
2011,AnimalSkunk,25,1
2011,AnimalBat,25,2
2011,AnimalLizard,24,2
2011,AnimalOther-mustelid,16,3
2011,AnimalOtherungulate,16,3
2011,AnimalOther-mustelid,21,2
2011,AnimalDomestic-cat,31,5
2011,AnimalLizard,32,1
2011,AnimalGrey-fox,14,5
2011,AnimalCollie,16,3
2011,AnimalLeopard,45,1
2011,AnimalTiger,30,1
2011,AnimalLemur,26,1
2011,AnimalBrown-bear,,2
2011,AnimalGrizzlybear,,1
2011,AnimalPandabear,,1
2011,AnimalPolarbear,,1
2011,AnimalKoala,,1
2011,AnimalLizard,30,1
2011,AnimalOther-fox,34,1
2011,AnimalRaptor,14,3
2011,AnimalCheetah,26,3
2011,AnimalKangaroo,23,2
2011,AnimalPandabear,21,3
2011,AnimalLeopard,,3
2011,AnimalBat,16,4
2011,AnimalGrizzlybear,28,1
2011,AnimalOther-reptile,18,9
2011,AnimalOthermarsupial,18,3
2011,AnimalGerman-shepherd,13,2
2011,AnimalRiver-otter,27,2
2011,AnimalHorse,19,3
2011,AnimalCougar,46,1
2011,AnimalLeopard,16,3
2011,AnimalHorse,16,2
2011,AnimalCheetah,24,2
2011,AnimalWolf,42,1
2011,AnimalDragon,42,1
2011,AnimalSkunk,27,2
2011,AnimalGrizzlybear,27,2
2011,AnimalOther-dog,35,1
2011,AnimalRaccoon,35,1
2011,AnimalBrown-bear,35,1
2011,AnimalRaccoon,24,3
2011,AnimalRedpanda,24,1
2011,AnimalPandabear,24,2
2011,AnimalRat,24,1
2011,AnimalHyena,24,3
2011,AnimalLeopard,21,2
2011,AnimalDinosaur,,1
2011,AnimalWeasel,24,1
2011,AnimalBrown-bear,24,1
2011,AnimalGrizzlybear,24,1
2011,AnimalPolarbear,24,1
2011,AnimalOther-bear,24,1
2011,AnimalGrey-fox,24,4
2011,AnimalRaccoon,19,8
2011,AnimalOther-bear,17,2
2011,AnimalOther-primate,17,1
2011,AnimalSkunk,45,1
2011,AnimalOther-mustelid,30,1
2011,AnimalJackal,19,5
2011,AnimalDomestic-cat,10,1
2011,AnimalOtherungulate,10,1
2011,AnimalOther,10,1
2011,AnimalCollie,,2
2011,AnimalSkunk,16,5
2011,AnimalRedpanda,16,5
2011,AnimalMouse,16,1
2011,AnimalRat,16,1
2011,AnimalLemur,16,2
2011,AnimalOther-primate,27,1
2011,AnimalRabbit,43,3
2011,AnimalSquirrel,23,3
2011,AnimalDragon,13,4
2011,AnimalOther-fox,37,1
2011,AnimalWeasel,23,2
2011,AnimalGrey-fox,26,2
2011,AnimalOthermusteloid,19,2
2011,AnimalOther-reptile,30,1
2011,AnimalDomestic-cat,13,6
2011,AnimalKangaroo,22,2
2011,AnimalOther-fox,13,3
2011,AnimalOther,13,12
2011,AnimalOther-mustelid,34,1
2011,AnimalOther-fox,41,1
2011,AnimalDeer,28,1
2011,AnimalOthermarsupial,17,1
2011,AnimalSkunk,,3
2011,AnimalSquirrel,,3
2011,AnimalOthercanine,27,2
2011,AnimalRedpanda,23,3
2011,AnimalDeer,23,3
2011,AnimalOtherungulate,28,1
2011,AnimalOther-feline,14,7
2011,AnimalGrizzlybear,22,2
2011,AnimalSkunk,26,1
2011,AnimalOther-dog,16,11
2011,AnimalLion,29,2
2011,AnimalSkunk,29,1
2011,AnimalBadger,29,1
2011,AnimalRat,29,1
2011,AnimalKangaroo,29,2
2011,AnimalPanther,14,3
2011,AnimalOther-primate,20,1
2011,AnimalDinosaur,19,2
2011,AnimalBadger,32,1
2011,AnimalOther-bird,14,2
2011,AnimalRiver-otter,16,5
2011,AnimalJackal,14,1
2011,AnimalRaccoon,14,2
2011,AnimalWeasel,14,1
2011,AnimalRedpanda,14,3
2011,AnimalHyena,14,2
2011,AnimalLion,16,4
2011,AnimalOthercanine,13,3
2011,AnimalKangaroo,13,1
2011,AnimalRaven,23,2
2011,AnimalTiger,13,3
2011,AnimalGriffin,13,1
2011,AnimalOther-bird,16,1
2011,AnimalArctic-fox,31,2
2011,AnimalOther-bird,32,2
2011,AnimalMouse,25,1
2011,AnimalKoala,15,2
2011,AnimalPanther,25,1
2011,AnimalGrey-fox,43,2
2011,AnimalJackal,43,2
2011,AnimalGerman-shepherd,43,2
2011,AnimalRaccoon,43,2
2011,AnimalSkunk,43,1
2011,AnimalBadger,43,2
2011,AnimalOthermusteloid,43,2
2011,AnimalDeer,43,1
2011,AnimalMouse,43,2
2011,AnimalRat,43,2
2011,AnimalSquirrel,43,2
2011,AnimalKangaroo,43,2
2011,AnimalGrizzlybear,19,1
2011,AnimalTiger,14,5
2011,AnimalPandabear,14,1
2011,AnimalRabbit,14,4
2011,AnimalKangaroo,33,1
2011,AnimalRabbit,23,2
2011,AnimalGriffin,19,3
2011,AnimalKitsune,50,1
2011,AnimalSkunk,44,1
2011,AnimalOtherungulate,17,2
2011,AnimalGerman-shepherd,,2
2011,AnimalPanther,18,3
2011,AnimalLion,,6
2011,AnimalRiver-otter,,2
2011,AnimalBadger,24,1
2011,AnimalRiver-otter,44,1
2011,AnimalPanther,23,3
2011,AnimalGerman-shepherd,14,2
2011,AnimalOther-feline,56,1
2011,AnimalOther,56,1
2011,AnimalLizard,22,5
2011,AnimalCougar,23,2
2011,AnimalLeopard,18,4
2011,AnimalSea-otter,18,2
2011,AnimalPolarbear,16,4
2011,AnimalRiver-otter,14,1
2011,AnimalKitsune,42,1
2011,AnimalHorse,18,6
2011,AnimalSea-otter,14,1
2011,AnimalDinosaur,27,1
2011,AnimalRaptor,27,1
2011,AnimalKangaroo,,1
2011,AnimalRat,,1
2011,AnimalGriffin,,1
2011,AnimalGerman-shepherd,12,1
2011,AnimalHusky,12,1
2011,AnimalOther-dog,12,1
2011,AnimalOthercanine,12,1
2011,AnimalDomestic-cat,12,2
2011,AnimalOther-feline,12,1
2011,AnimalDragon,12,2
2011,AnimalWeasel,12,1
2011,AnimalRedpanda,12,1
2011,AnimalHorse,12,1
2011,AnimalGrizzlybear,12,1
2011,AnimalPandabear,12,1
2011,AnimalOther-bear,12,1
2011,AnimalRat,12,1
2011,AnimalOther,12,2
2011,AnimalRaven,12,1
2011,AnimalRabbit,12,1
2011,AnimalKangaroo,12,1
2011,AnimalLemur,12,1
2011,AnimalHyena,12,1
2011,AnimalPandabear,17,1
2011,AnimalSquirrel,17,3
2011,AnimalKoala,17,1
2011,AnimalCheetah,14,1
2011,AnimalOther-bear,22,1
2011,AnimalCheetah,18,2
2011,AnimalRiver-otter,13,1
2011,AnimalSea-otter,13,1
2011,AnimalSquirrel,13,1
2011,AnimalOther-bear,26,1
2011,AnimalDeer,16,1
2011,AnimalOther-dog,13,4
2011,AnimalCollie,30,1
2011,AnimalLizard,,3
2011,AnimalWeasel,17,3
2011,AnimalDeer,40,1
2011,AnimalRedpanda,22,1
2011,AnimalRat,33,1
2011,AnimalRaccoon,30,1
2011,AnimalSkunk,17,1
2011,AnimalCoyote,13,2
2011,AnimalDinosaur,17,2
2011,AnimalOther-feline,13,2
2011,AnimalJackal,32,1
2011,AnimalSea-otter,23,2
2011,AnimalSquirrel,22,2
2011,AnimalHorse,14,2
2011,AnimalJackal,12,1
2011,AnimalDinosaur,12,1
2011,AnimalOther-reptile,12,1
2011,AnimalLion,52,1
2011,AnimalOther-bear,13,1
2011,AnimalRaptor,13,1
2011,AnimalOther-bird,13,1
2011,AnimalBrown-bear,17,2
2011,AnimalCheetah,,1
2011,AnimalOthermusteloid,23,1
2011,AnimalDeer,18,2
2011,AnimalOther-mustelid,23,1
2011,AnimalOthercanine,14,4
2011,AnimalJackal,27,1
2011,AnimalWeasel,25,2
2011,AnimalSea-otter,,1
2011,AnimalWeasel,,1
2011,AnimalCougar,37,1
2011,AnimalDeer,19,2
2011,AnimalOther-dog,42,1
2011,AnimalOthercanine,37,1
2011,AnimalMouse,14,3
2011,AnimalCougar,14,1
2011,AnimalPolarbear,14,1
2011,AnimalWolf,52,2
2011,AnimalRed-fox,52,1
2011,AnimalHusky,52,1
2011,AnimalOther-dog,52,1
2011,AnimalPolarbear,25,1
2011,AnimalGriffin,40,1
2011,AnimalTiger,41,1
2011,AnimalCougar,41,1
2011,AnimalOther-reptile,14,1
2011,AnimalMouse,22,1
2011,AnimalLeopard,27,1
2011,AnimalCoyote,26,1
2011,AnimalOther-reptile,24,1
2011,AnimalOther-bird,,2
2011,AnimalOther-mustelid,17,1
2011,AnimalArctic-fox,33,1
2011,AnimalRaccoon,33,1
2011,AnimalMonkey,33,1
2011,AnimalMouse,17,1
2011,AnimalOther-mustelid,20,1
2011,AnimalPandabear,19,1
2011,AnimalKitsune,31,1
2011,AnimalOther-fox,31,1
2011,AnimalHusky,31,1
2011,AnimalOther-dog,31,1
2011,AnimalWeasel,31,1
2011,AnimalHorse,31,1
2011,AnimalRat,26,1
2011,AnimalPandabear,16,2
2011,AnimalRaccoon,34,1
2011,AnimalHorse,34,1
2011,AnimalBadger,23,1
2011,AnimalPandabear,23,2
2011,AnimalLemur,23,1
2011,AnimalMonkey,23,2
2011,AnimalMouse,23,1
2011,AnimalOthermarsupial,24,1
2011,AnimalPolarbear,21,1
2011,AnimalOther-reptile,28,1
2011,AnimalOthermusteloid,22,1
2011,AnimalOther-primate,22,1
2011,AnimalRaccoon,13,2
2011,AnimalTiger,37,1
2011,AnimalCoyote,45,1
2011,AnimalOther-reptile,45,1
2011,AnimalCougar,16,1
2011,AnimalSea-otter,16,1
2011,AnimalGrizzlybear,16,1
2011,AnimalKangaroo,16,2
2011,AnimalOthermusteloid,33,1
2011,AnimalArctic-fox,43,1
2011,AnimalKitsune,43,1
2011,AnimalCollie,43,1
2011,AnimalOthercanine,43,1
2011,AnimalLeopard,43,1
2011,AnimalPanther,43,1
2011,AnimalCheetah,43,1
2011,AnimalRiver-otter,43,1
2011,AnimalSea-otter,43,1
2011,AnimalWeasel,43,1
2011,AnimalOther-mustelid,43,1
2011,AnimalRedpanda,43,1
2011,AnimalGrizzlybear,43,1
2011,AnimalPandabear,43,1
2011,AnimalPolarbear,43,1
2011,AnimalOther-bear,43,1
2011,AnimalKoala,43,1
2011,AnimalOthermarsupial,43,1
2011,AnimalHyena,43,1
2011,AnimalBat,43,1
2011,AnimalPandabear,26,1
2011,AnimalRaccoon,23,1
2011,AnimalOthercanine,52,1
2011,AnimalBrown-bear,46,1
2011,AnimalPolarbear,46,1
2011,AnimalOther-bear,46,1
2011,AnimalMouse,40,1
2011,AnimalPanther,13,2
2011,AnimalBrown-bear,27,1
2011,AnimalLeopard,14,3
2011,AnimalPolarbear,33,1
2011,AnimalOthercanine,55,1
2011,AnimalCougar,55,1
2011,AnimalOther-feline,55,1
2011,AnimalOther-reptile,55,1
2011,AnimalOtherungulate,55,1
2011,AnimalGrizzlybear,55,1
2011,AnimalOther,55,1
2011,AnimalRaptor,55,1
2011,AnimalOther-primate,55,1
2011,AnimalGriffin,55,1
2011,AnimalHorse,,2
2011,AnimalDeer,,2
2011,AnimalRaven,30,1
2011,AnimalMonkey,18,1
2011,AnimalCollie,23,1
2011,AnimalHyena,32,1
2011,AnimalRedpanda,13,2
2011,AnimalOthermarsupial,13,1
2011,AnimalRedpanda,28,1
2011,AnimalCheetah,25,3
2011,AnimalGrey-fox,13,2
2011,AnimalArctic-fox,13,2
2011,AnimalCollie,13,1
2011,AnimalLion,13,1
2011,AnimalLeopard,13,1
2011,AnimalCheetah,13,1
2011,AnimalGriffin,17,1
2011,AnimalLion,14,2
2011,AnimalWolf,10,1
2011,AnimalPolarbear,28,1
2011,AnimalMouse,27,1
2011,AnimalWolf,11,1
2011,AnimalGrey-fox,11,1
2011,AnimalOther-fox,11,1
2011,AnimalDomestic-cat,11,1
2011,AnimalOther-feline,11,1
2011,AnimalDragon,11,1
2011,AnimalOther-reptile,11,1
2011,AnimalOther,11,1
2011,AnimalOther-bear,18,1
2011,AnimalGrizzlybear,17,1
2011,AnimalDeer,26,1
2011,AnimalBadger,12,1
2011,AnimalOthermusteloid,,1
2011,AnimalSquirrel,39,1
2011,AnimalKoala,27,1
2011,AnimalGrizzlybear,15,1
2011,AnimalKitsune,10,1
2011,AnimalLion,47,1
2011,AnimalDragon,47,1
2011,AnimalSea-otter,26,1
2011,AnimalGrizzlybear,26,1
2012,AnimalOther,18,60
2012,AnimalOther-bird,18,7
2012,AnimalOther-fox,21,11
2012,AnimalOther,21,59
2012,AnimalHusky,28,6
2012,AnimalDomestic-cat,28,5
2012,AnimalDragon,28,10
2012,AnimalLizard,28,2
2012,AnimalDinosaur,28,1
2012,AnimalRiver-otter,28,2
2012,AnimalSea-otter,28,1
2012,AnimalBat,28,2
2012,AnimalRed-fox,15,29
2012,AnimalTiger,15,18
2012,AnimalCollie,22,5
2012,AnimalHorse,22,9
2012,AnimalLizard,16,7
2012,AnimalRed-fox,18,37
2012,AnimalKitsune,18,12
2012,AnimalOtherungulate,18,3
2012,AnimalHyena,22,7
2012,AnimalOther-fox,51,1
2012,AnimalOther,51,1
2012,AnimalOther-fox,16,14
2012,AnimalLion,16,6
2012,AnimalOther,16,44
2012,AnimalRed-fox,16,32
2012,AnimalKangaroo,23,1
2012,AnimalRed-fox,14,21
2012,AnimalGrey-fox,14,9
2012,AnimalOther-fox,14,7
2012,AnimalOther-dog,14,5
2012,AnimalTiger,14,8
2012,AnimalDomestic-cat,14,14
2012,AnimalOther-feline,14,8
2012,AnimalDragon,14,8
2012,AnimalRaccoon,14,5
2012,AnimalRedpanda,14,2
2012,AnimalDeer,14,1
2012,AnimalSquirrel,14,3
2012,AnimalOther,14,21
2012,AnimalRabbit,14,4
2012,AnimalLemur,14,1
2012,AnimalOther-primate,14,1
2012,AnimalBat,14,2
2012,AnimalDragon,17,28
2012,AnimalLizard,17,7
2012,AnimalRed-fox,23,13
2012,AnimalOther-dog,19,14
2012,AnimalOther,19,65
2012,AnimalOthercanine,27,2
2012,AnimalOther,27,17
2012,AnimalWolf,,19
2012,AnimalRiver-otter,16,8
2012,AnimalOther,20,61
2012,AnimalOther-bird,20,7
2012,AnimalOtherungulate,17,2
2012,AnimalOther,17,54
2012,AnimalOthercanine,30,1
2012,AnimalOther,30,11
2012,AnimalOthercanine,17,9
2012,AnimalBat,17,6
2012,AnimalWolf,16,76
2012,AnimalKitsune,28,1
2012,AnimalLion,33,2
2012,AnimalWolf,25,28
2012,AnimalRed-fox,22,24
2012,AnimalWolf,21,56
2012,AnimalDragon,21,28
2012,AnimalRed-fox,20,35
2012,AnimalOther-fox,20,19
2012,AnimalWolf,27,18
2012,AnimalHusky,27,4
2012,AnimalCoyote,26,2
2012,AnimalWolf,20,64
2012,AnimalGrey-fox,,3
2012,AnimalArctic-fox,,4
2012,AnimalKitsune,,4
2012,AnimalRaven,19,4
2012,AnimalKitsune,22,9
2012,AnimalDomestic-cat,24,10
2012,AnimalOther-fox,27,4
2012,AnimalOther-dog,23,13
2012,AnimalOther,23,27
2012,AnimalRaccoon,28,1
2012,AnimalDragon,19,38
2012,AnimalRed-fox,17,30
2012,AnimalRabbit,18,19
2012,AnimalDomestic-cat,19,24
2012,AnimalWolf,18,83
2012,AnimalDragon,18,32
2012,AnimalGrizzlybear,47,1
2012,AnimalDomestic-cat,23,11
2012,AnimalRiver-otter,18,8
2012,AnimalKangaroo,18,5
2012,AnimalGriffin,18,2
2012,AnimalWolf,24,30
2012,AnimalLion,24,3
2012,AnimalDragon,24,14
2012,AnimalSnowleopard,22,11
2012,AnimalDragon,22,23
2012,AnimalSnowleopard,31,1
2012,AnimalOther-feline,22,15
2012,AnimalOther,22,56
2012,AnimalHusky,15,18
2012,AnimalWolf,31,5
2012,AnimalHusky,31,2
2012,AnimalDragon,31,4
2012,AnimalBrown-bear,51,1
2012,AnimalWolf,23,36
2012,AnimalDragon,30,4
2012,AnimalOther-dog,27,2
2012,AnimalRed-fox,29,7
2012,AnimalKitsune,29,3
2012,AnimalCollie,25,1
2012,AnimalOthercanine,25,4
2012,AnimalOther,25,29
2012,AnimalDeer,41,1
2012,AnimalDeer,58,1
2012,AnimalOther-fox,25,7
2012,AnimalRabbit,25,8
2012,AnimalPanther,27,3
2012,AnimalSnowleopard,15,8
2012,AnimalDomestic-cat,15,18
2012,AnimalOther-feline,15,15
2012,AnimalRiver-otter,15,7
2012,AnimalSea-otter,15,1
2012,AnimalOther,15,47
2012,AnimalWolf,28,16
2012,AnimalTiger,28,5
2012,AnimalDragon,20,36
2012,AnimalOther-fox,22,18
2012,AnimalOthercanine,16,9
2012,AnimalOther-feline,16,7
2012,AnimalWolf,19,88
2012,AnimalArctic-fox,19,11
2012,AnimalHusky,20,17
2012,AnimalWolf,15,66
2012,AnimalDomestic-cat,17,23
2012,AnimalBat,25,4
2012,AnimalHusky,19,18
2012,AnimalLizard,25,3
2012,AnimalDinosaur,25,3
2012,AnimalWolf,22,59
2012,AnimalHusky,22,18
2012,AnimalGrey-fox,18,12
2012,AnimalArctic-fox,29,1
2012,AnimalRed-fox,19,30
2012,AnimalRabbit,19,14
2012,AnimalSkunk,23,2
2012,AnimalOthercanine,38,3
2012,AnimalOther,38,6
2012,AnimalDragon,16,22
2012,AnimalOther-primate,16,2
2012,AnimalCheetah,18,4
2012,AnimalDomestic-cat,18,22
2012,AnimalRat,28,4
2012,AnimalHorse,21,7
2012,AnimalCoyote,19,9
2012,AnimalOthercanine,20,12
2012,AnimalOther-reptile,20,5
2012,AnimalSnowleopard,18,13
2012,AnimalOthermarsupial,18,4
2012,AnimalLeopard,21,6
2012,AnimalTiger,20,14
2012,AnimalWolf,26,17
2012,AnimalGrey-fox,20,15
2012,AnimalCheetah,17,2
2012,AnimalRiver-otter,17,5
2012,AnimalLion,22,9
2012,AnimalOther-fox,24,5
2012,AnimalOther,24,23
2012,AnimalArctic-fox,15,10
2012,AnimalKitsune,15,11
2012,AnimalGrey-fox,25,1
2012,AnimalRedpanda,20,5
2012,AnimalOther-fox,18,14
2012,AnimalHusky,18,27
2012,AnimalOther-dog,18,14
2012,AnimalLeopard,18,3
2012,AnimalOther-feline,21,16
2012,AnimalBat,21,6
2012,AnimalHyena,21,7
2012,AnimalRaven,21,2
2012,AnimalDragon,23,14
2012,AnimalHorse,23,8
2012,AnimalHyena,17,5
2012,AnimalDomestic-cat,20,22
2012,AnimalWolf,17,77
2012,AnimalGrey-fox,17,11
2012,AnimalHusky,17,22
2012,AnimalSnowleopard,17,11
2012,AnimalWeasel,17,5
2012,AnimalGrizzlybear,17,1
2012,AnimalRabbit,17,8
2012,AnimalRiver-otter,22,5
2012,AnimalCoyote,35,1
2012,AnimalLizard,19,5
2012,AnimalBat,22,8
2012,AnimalSea-otter,16,3
2012,AnimalHyena,28,2
2012,AnimalBrown-bear,28,3
2012,AnimalBat,19,4
2012,AnimalCoyote,25,4
2012,AnimalArctic-fox,20,16
2012,AnimalLion,18,8
2012,AnimalRabbit,22,12
2012,AnimalGrey-fox,21,7
2012,AnimalOther-dog,15,12
2012,AnimalHorse,19,7
2012,AnimalDeer,19,7
2012,AnimalBat,15,5
2012,AnimalOther-bird,17,6
2012,AnimalCheetah,24,3
2012,AnimalDragon,26,9
2012,AnimalRabbit,20,13
2012,AnimalOther-fox,15,16
2012,AnimalDragon,15,18
2012,AnimalCoyote,17,5
2012,AnimalDomestic-cat,16,19
2012,AnimalRaccoon,32,1
2012,AnimalArctic-fox,17,19
2012,AnimalRiver-otter,21,6
2012,AnimalRabbit,15,10
2012,AnimalRed-fox,26,6
2012,AnimalGerman-shepherd,26,1
2012,AnimalHusky,26,4
2012,AnimalPolarbear,22,4
2012,AnimalSquirrel,33,1
2012,AnimalTiger,26,5
2012,AnimalLion,26,3
2012,AnimalWolf,14,31
2012,AnimalOther-dog,20,9
2012,AnimalDeer,20,4
2012,AnimalOtherungulate,20,10
2012,AnimalLizard,26,5
2012,AnimalDragon,35,3
2012,AnimalRaccoon,35,3
2012,AnimalOther-dog,31,2
2012,AnimalOther,31,5
2012,AnimalRaccoon,27,1
2012,AnimalRed-fox,24,8
2012,AnimalDragon,34,2
2012,AnimalDomestic-cat,35,1
2012,AnimalRed-fox,45,1
2012,AnimalRaccoon,29,1
2012,AnimalRat,29,2
2012,AnimalOther,29,6
2012,AnimalOther-bird,29,1
2012,AnimalDragon,25,13
